label,original,augmented,method
1,"filled with low-brow humor , gratuitous violence and a disturbing disregard for life .","full of low-brow humour, gratuitous violence and disturbing contempt for life.",back_translation
1,"the great pity is that those responsible did n't cut their losses -- and ours -- and retitle it the adventures of direct-to-video nash , and send it to its proper home .","The great pity is that the officials did not cut off their losses -- and ours -- and retread him the direct-to-video nash adventures, and send him to his own house.",back_translation
1,more tiring than anything .,More tiring than anything.,back_translation
1,"laconic and very stilted in its dialogue , this indie flick never found its audience , probably because it 's extremely hard to relate to any of the characters .","This indie film has never found its audience, probably because it is extremely difficult to relate to one of the characters.",back_translation
1,uzumaki 's interesting social parallel and defiant aesthetic seems a prostituted muse ...,uzumaki 's interesting social parallel and defiant aesthetic seems a prostitute muse ...,back_translation
1,"if you 're looking for a story , do n't bother .","If you're looking for a story, don't worry.",back_translation
1,"reign of fire never comes close to recovering from its demented premise , but it does sustain an enjoyable level of ridiculousness .","The reign of fire never came close to recovering from its insane premise, but it maintains a pleasant level of ridicule.",back_translation
1,the movie is like scorsese 's mean streets redone by someone who ignored it in favor of old ` juvenile delinquent ' paperbacks with titles like leather warriors and switchblade sexpot .,the movie is like scorseeese 's bad streets redone by someone who ignored it in favor of old `young delinquents' paperbacks with titles like leather warriors and switchblade sexpot.,back_translation
1,the mantra behind the project seems to have been ` it 's just a kids ' flick . ',"The mantra behind the project seems to have been ""it is just a film for children "" .",back_translation
1,the santa clause 2 's plot may sound like it was co-written by mattel executives and lobbyists for the tinsel industry .,the santa clause 2 'the plot can ring as it has been co-written by the mattel executives and lobbyists for the tin industry.,back_translation
1,the piano teacher is not an easy film .,The piano teacher is not an easy movie.,back_translation
1,"those who are not acquainted with the author 's work , on the other hand , may fall fast asleep .","Those who do not know the author's work, on the other hand, can quickly fall asleep.",back_translation
1,"unlike trey parker , sandler does n't understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself .","Unlike trey parker, Sandler does not understand that the idea of exploiting molestation for laugh is funny, not really exploiting it yourself.",back_translation
1,"green ruins every single scene he 's in , and the film , while it 's not completely wreaked , is seriously compromised by that .","green ruines every scene it is in, and the film, although not completely tainted, is seriously compromised by it.",back_translation
